0.83333333 	1.00000000 	0.12500000 	0.24281545 	0.04786970 	0.14952567 	0.10517942 	0.07537010 	0.13823473 	0.25638165 	0.21581282 	0.14565703 	0.13360551 	0.08229449 	0.13076902 	0.22331117 	1
0.83333333 	1.00000000 	0.09722222 	0.27742293 	0.00241693 	0.06995504 	0.08692821 	0.04754459 	0.04418643 	0.13731472 	0.14959211 	0.02957939 	0.08187313 	0.00940767 	0.04801248 	0.04182709 	2
0.83333333 	1.00000000 	0.18055556 	0.40861458 	0.12211230 	0.10108533 	0.06764972 	0.03074385 	0.02684134 	0.07367029 	0.09114469 	0.03910827 	0.01909283 	0.02770482 	0.07731240 	0.02432622 	0
0.83333333 	0.28571429 	0.02777778 	0.06618254 	0.00133289 	0.06572805 	0.03300304 	0.00443257 	0.00689259 	0.02805685 	0.10959321 	0.00263765 	0.03382242 	0.00203252 	0.04453807 	0.00017501 	2
0.83333333 	1.00000000 	0.37500000 	0.32174879 	0.00000000 	0.03831418 	0.01648160 	0.00240508 	0.00909439 	0.02823472 	0.10228555 	0.00103797 	0.00043300 	0.00024089 	0.00279047 	0.00227511 	0
0.83333333 	1.00000000 	0.12500000 	0.38982257 	0.01666334 	0.07117402 	0.06185683 	0.03912974 	0.02192227 	0.11248583 	0.10516868 	0.01707147 	0.00196917 	0.01038844 	0.15894728 	0.03465173 	0
0.83333333 	0.85714286 	0.08333333 	0.20738700 	0.00123611 	0.19462430 	0.12356253 	0.05101149 	0.05198162 	0.09430321 	0.13385153 	0.01939774 	0.01578996 	0.00474255 	0.01428063 	0.09327966 	0
0.66666667 	0.85714286 	0.26388889 	0.30098172 	0.00003612 	0.00183073 	0.00050893 	0.00053269 	0.00027208 	0.17534178 	0.09934976 	0.00083294 	0.00014284 	0.00017116 	0.00098487 	0.00070004 	2
0.66666667 	1.00000000 	0.37500000 	0.21732674 	0.00037929 	0.00068597 	0.00023174 	0.00011218 	0.00000000 	0.04575942 	0.04980853 	0.00013432 	0.00003369 	0.00012045 	0.00697617 	0.00000000 	0
0.66666667 	0.28571429 	0.02777778 	0.06883887 	0.00000000 	0.00135522 	0.00068009 	0.00033244 	0.00000000 	0.05373327 	0.05980793 	0.00032971 	0.00000425 	0.00000000 	0.00054715 	0.00000000 	0
