0.83333333 	0.85714286 	0.09722222 	0.30685315 	0.00019230 	0.03768796 	0.03064833 	0.01131361 	0.00603102 	0.04862282 	0.07372094 	0.00744195 	0.00502532 	0.00534262 	0.14756655 	0.00105005 	2
0.83333333 	1.00000000 	0.19444444 	0.51539424 	0.02759480 	0.13765139 	0.09068020 	0.03474290 	0.02590876 	0.04976004 	0.07193317 	0.02722434 	0.02771822 	0.00981417 	0.12554373 	0.02520126 	5
0.83333333 	1.00000000 	0.13888889 	0.30391314 	0.01153676 	0.26837826 	0.38366871 	0.35858749 	0.23176335 	0.19403521 	0.12449370 	0.15361029 	0.02324203 	0.08463415 	0.27538095 	0.63370669 	2
0.83333333 	0.85714286 	0.08333333 	0.28019746 	0.09752539 	0.22737540 	0.13578359 	0.04533534 	0.03632970 	0.07352891 	0.12824119 	0.06989779 	0.12057757 	0.01449864 	0.03840998 	0.07700385 	8
0.83333333 	1.00000000 	0.12500000 	0.20297268 	0.00298251 	0.06464890 	0.08926937 	0.04127215 	0.02661306 	0.04161617 	0.04817328 	0.01230904 	0.01318486 	0.00578139 	0.00445928 	0.00140007 	0
0.66666667 	1.00000000 	0.11111111 	0.32899997 	0.00557241 	0.02806430 	0.05452797 	0.03010453 	0.02713957 	0.12734382 	0.13619834 	0.01607319 	0.06774339 	0.00365854 	0.00604602 	0.04795240 	0
0.66666667 	1.00000000 	0.22222222 	0.26797749 	0.01948693 	0.00615495 	0.00254262 	0.00148214 	0.00285396 	0.14866158 	0.14959600 	0.00644988 	0.00179823 	0.00081301 	0.02623588 	0.00490025 	2
0.66666667 	0.85714286 	0.19444444 	0.32499613 	0.00690200 	0.00306537 	0.00216040 	0.00139309 	0.00104620 	0.07318983 	0.06427497 	0.00127173 	0.00021936 	0.00104530 	0.00199710 	0.00000000 	0
0.66666667 	0.85714286 	0.09722222 	0.27444423 	0.00159117 	0.00845398 	0.01165520 	0.00650110 	0.00356938 	0.10114199 	0.10544205 	0.00612312 	0.00562465 	0.00313589 	0.00976664 	0.00000000 	2
0.66666667 	0.57142857 	0.08333333 	0.11416837 	0.00004399 	0.00075290 	0.00017724 	0.00012313 	0.00000000 	0.15815309 	0.13226779 	0.00005495 	0.00000000 	0.00013550 	0.00030093 	0.00000000 	0
0.66666667 	1.00000000 	0.20833333 	0.24971846 	0.00009678 	0.00581238 	0.00369970 	0.00262014 	0.00218265 	0.06142618 	0.04847990 	0.00120892 	0.00028521 	0.00054201 	0.00588187 	0.00035002 	2
0.66666667 	0.85714286 	0.23611111 	0.33800053 	0.00000155 	0.00127550 	0.00094267 	0.00056928 	0.00005068 	0.05609958 	0.05059095 	0.00166793 	0.00046006 	0.00129125 	0.00276311 	0.00017501 	2
0.66666667 	1.00000000 	0.22222222 	0.37772295 	0.02168752 	0.01496386 	0.01126481 	0.01028264 	0.01486215 	0.26944094 	0.17749073 	0.03107484 	0.01526878 	0.00752033 	0.02962821 	0.03780189 	0
0.66666667 	0.71428571 	0.06944444 	0.13999235 	0.00000528 	0.00740852 	0.00930861 	0.00283684 	0.00292935 	0.05235916 	0.09403548 	0.00270359 	0.00319384 	0.00211382 	0.00331026 	0.00087504 	2
0.66666667 	0.85714286 	0.16666667 	0.19282448 	0.00044870 	0.00195754 	0.00073780 	0.00063410 	0.00078978 	0.20921223 	0.14437227 	0.00288493 	0.00149795 	0.00135501 	0.00486964 	0.00157508 	2
0.66666667 	0.85714286 	0.13888889 	0.26063391 	0.00632925 	0.00433670 	0.00210952 	0.00212763 	0.00198162 	0.47243982 	0.28517948 	0.00359380 	0.00632902 	0.00089431 	0.02363691 	0.00227511 	0
0.66666667 	1.00000000 	0.11111111 	0.29982119 	0.05599462 	0.03997892 	0.05313069 	0.03747368 	0.02907812 	0.14977720 	0.12591921 	0.04298549 	0.02424468 	0.01432927 	0.02070965 	0.06387819 	4
0.66666667 	1.00000000 	0.19444444 	0.37313025 	0.00000000 	0.00364618 	0.00136372 	0.00083902 	0.00073849 	0.12690876 	0.12100923 	0.00070651 	0.00011203 	0.00046458 	0.00062922 	0.00070004 	0
